Z1,Z2,Z3,Z4,Z5
28.136377,19.395607,1.2305896,13.471506,-7.5818777
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.484516,-0.19316709,-1.0094587,-1.2225238,-0.11072279
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
28.91181,47.089943,28.510592,4.038952,-41.045883
-0.5825961,-0.81685424,-3.0810525,0.18525991,-2.007191
10.873185,-1.837343,11.652171,-1.8204271,-1.9413466
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
63.068,20.501219,-59.831516,28.849495,-31.144724
5.748812,14.544879,-10.930731,-11.321658,-12.984304
-0.8027702,1.2404811,-0.16928522,1.0719815,-0.22950324
-0.621786,1.2691224,-0.05452335,1.2906975,-0.028651215
1.487693,-0.20642275,-1.016807,-1.2417499,-0.122449435
-0.17364654,-0.58093226,-0.48616013,-1.0824493,-0.38637748
1.5530502,3.9501312,4.92606,-5.3398623,-4.6623564
1.4816104,-0.19193807,-1.0118822,-1.1837729,-0.14908454
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
75.08637,14.114347,38.141674,41.264156,8.332885
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.528107,0.3079444,-1.2442744,-1.308838,-0.55057067
0.45913717,2.968096,3.2574606,-2.1091013,-1.6218324
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
-0.5823613,-0.81691086,-3.0809224,0.18535176,-2.0068913
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
9.32942,-9.363915,-13.856491,8.865781,-17.852486
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
0.6521775,-0.40118113,-0.8728249,-1.6027473,-0.17831644
1.4894563,-0.20474717,-1.026416,-1.2326471,-0.123457484
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
6.5297775,13.08702,-11.660913,-12.161987,-13.345799
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-6.524081,15.014697,-1.1365311,7.6384363,4.484051
-21.782885,34.645554,-39.962074,-43.479916,-3.8789701
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.5061542,0.32381064,-1.2012341,-1.3701543,-0.53953254
1.0017241,-0.38570774,-1.0512373,-1.7495784,-0.44432154
0.5579219,0.73894125,-12.293918,0.9699025,-12.756713
1.472533,-0.2038731,-1.0191889,-1.2128627,-0.14110544
1.4988304,-0.188149,-1.0212975,-1.2053174,-0.12346118
11.589676,14.316495,-13.036238,-0.7198361,-12.140159
-1.2888918,2.232622,-3.0292292,-3.9752326,-1.6566496
16.780191,-23.863098,6.78041,-16.203243,-36.524326
1.5032982,0.31669474,-1.1757752,-1.3649511,-0.5114646
1.5032982,0.31669474,-1.1757752,-1.3649511,-0.5114646
22.049414,-29.275139,8.2871065,-19.844353,-45.393387
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
3.7889452,19.094713,-8.037881,-0.8759419,8.137838
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4149092,-0.17387888,-0.9820633,-1.0643425,-0.04964543
1.4149133,-0.17387938,-0.9820544,-1.0643568,-0.049644344
-23.599873,-4.6528196,-36.632465,-27.458004,-38.563873
-22.148123,-5.517092,-35.31512,-26.91956,-38.488174
1.4448417,-0.2854848,-0.99009013,-1.4502422,-0.07439525
-9.60549,-8.61169,4.004256,6.7622495,7.2033863
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.2104348,0.024133798,-1.3592662,-1.6613055,-0.18998194
1.4124361,-0.18504155,-0.99519384,-1.0520898,-0.06848996
1.4121677,-0.18528748,-0.995092,-1.0515758,-0.068397544
1.4121951,-0.1856764,-0.99509525,-1.0516844,-0.06757922
1.4121951,-0.1856764,-0.99509525,-1.0516844,-0.06757922
1.2499317,-0.08870503,-0.90954554,-0.7920766,0.0927655
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-36.035156,-10.432259,-34.177483,12.660015,-26.483028
-47.921604,-28.298925,-58.727848,13.884524,-56.252174
13.156882,17.810314,-38.233837,12.686817,-55.466347
1.3532917,-0.08856994,-1.1343236,-1.2320586,-0.09407205
4.9343123,2.237243,-3.8693972,-0.7131724,-2.153883
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
0.11912209,-0.38380376,-0.2647845,1.4189415,0.5576109
2.670679,-1.087752,-2.8207161,-0.0976362,-0.23801544
15.209141,-4.392508,6.5117297,4.543721,11.025574
1.2933394,-0.3393444,-1.098603,-1.271139,-0.12359015
1.2935809,-0.33932203,-1.0971379,-1.2707986,-0.12545508
1.4892933,-0.20467234,-1.0268545,-1.2338738,-0.12243915
-1.1581703,2.9873936,-0.7031723,-1.962721,-2.650061
0.12819065,-0.37451082,-0.6693276,-0.6843223,-0.28047365
0.12819065,-0.37451082,-0.6693276,-0.6843223,-0.28047365
19.247051,-26.175121,7.1511054,-17.680214,-41.232876
2.3617306,2.6222317,6.3463855,-3.8673935,-3.5505557
8.839559,22.368343,-19.826971,-20.069477,-23.024908
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
42.805542,-0.24091554,62.380955,-5.0660377,-6.3558874
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
0.43339768,18.477472,-3.3652399,-14.539434,-19.94555
1.4985253,-0.50680256,-1.1625756,-1.5561131,-0.5679844
-3.5738986,2.8561647,-6.962744,-6.5320253,-8.829701
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
-14.533987,3.508647,0.65126586,8.606523,-0.6542445
1.5937066,-0.061281983,-1.4154631,-1.0561657,-0.32804215
1.8590221,0.25243574,-1.0758251,-1.6631736,-1.4168065
1.6060084,-0.17184392,-1.1915371,-1.0567728,-0.3150274
1.4149133,-0.17387938,-0.9820544,-1.0643568,-0.049644344
22.12844,-29.33349,8.454085,-20.009499,-45.615906
1.431228,0.369813,-1.1826099,-1.3278595,-0.4654623
1.3893281,-0.17028308,-0.9630973,-1.0518785,-0.039873578
1.489775,-0.20611954,-1.0180986,-1.244989,-0.125685
1.4817647,-0.2124748,-1.023789,-1.2577878,-0.13569698
1.4133376,-0.18478203,-0.9959665,-1.0560696,-0.07057103
1.4860626,-0.1997444,-1.0096732,-1.2326833,-0.121752925
-2.3508654,0.15329367,-3.6970232,0.60488313,-4.162242
5.043369,27.555244,-10.167417,3.3136826,-33.08089
0.7879534,0.34082672,-1.7796525,-2.1652803,-0.38418785
1.4937748,-0.19542104,-1.014677,-1.2328987,-0.11379991
2.4721413,-7.7817726,0.6422961,-7.064555,-12.727049
3.2672524,13.073287,-7.905294,4.6876025,-22.01821
2.3428323,-7.7366805,0.6301427,-6.830034,-12.559733
0.8188442,0.74286574,0.31790096,-1.7792326,-0.48098233
1.5815951,-0.0953441,-1.1403009,-1.2041448,-0.19921666
2.022002,1.3914453,-5.562515,-1.7214096,2.4427745
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
3.9383998,19.029312,-7.716134,-0.850952,8.11578
1.0935825,0.38739032,-1.4638743,-1.5724541,-0.78172046
-0.059027363,1.8851945,-3.6056693,0.44491622,-5.180638
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
0.12575623,-0.38681462,-0.24931273,1.4053199,0.46920612
7.6993747,-0.68500537,8.04351,-1.4958565,-0.591373
3.87907,5.277737,5.288285,-3.738125,-34.08199
1.8209493,0.29677424,-1.3050997,-0.9266136,-0.6490861
0.5833589,14.911449,-4.8769164,-9.364806,-15.944547
0.17280087,0.37621808,4.086373,-2.4582663,1.628142
-1.1653088,2.9789498,-0.6961621,-1.9589158,-2.6503098
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
1.4911108,-0.19916031,-1.0153062,-1.2351094,-0.115359046
1.5514416,-0.47137392,-0.9610264,-1.4554068,-0.20992252
1.546847,3.4704914,-2.323534,-4.6794295,-4.3720803
2.7683806,2.0881255,-6.416737,-1.8055528,2.913188
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
3.0257215,2.6495285,-7.738909,-2.2459142,3.3657362
2.6437967,-1.0916591,-2.828407,-0.1264436,-0.25049308
1.4939148,0.24362749,-1.0151317,-1.4049803,-0.72078043
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
1.489775,-0.20611954,-1.0180986,-1.244989,-0.125685
2.2148218,-1.5969279,-2.0190136,0.5177176,-1.8237505
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.4149092,-0.17387888,-0.9820633,-1.0643425,-0.04964543
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
1.4149092,-0.17387888,-0.9820633,-1.0643425,-0.04964543
-4.753876,-1.4871633,-0.033768535,-3.6730952,-0.16260818
1.4149092,-0.17387888,-0.9820633,-1.0643425,-0.04964543
13.668523,-0.16449463,-7.248931,-7.445072,-25.293184
1.4154848,-0.17399251,-0.98269504,-1.0638331,-0.050372384
-0.5081362,-0.3922733,-3.402795,0.11521364,-3.1653109
1.4154848,-0.17399251,-0.98269504,-1.0638331,-0.050372384
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
4.110547,5.501092,-19.490456,-3.205084,1.55621
